COD_PROV,DEN_PROV,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
35,Reggio nell'Emilia,T,70_74,70,2.5,0.109367,0.429424,18759.7,8055.9,73658.8,133820.9,7.13
35,Reggio nell'Emilia,T,75_79,75,2.5,0.148219,0.540728,10703.8,5787.9,39049.5,60162.1,5.62
35,Reggio nell'Emilia,T,80_84,80,2.5,0.20996,0.688438,4916.0,3384.3,16119.0,21112.5,4.29
35,Reggio nell'Emilia,T,85plus,85,3.2603,0.306723,1.0,1531.6,1531.6,4993.5,4993.5,3.26
35,Reggio nell'Emilia,M,0,0,0.2992,0.292941,0.243042,100000.0,24304.2,82966.4,3465549.8,34.66
35,Reggio nell'Emilia,M,1_4,1,1.5,0.053367,0.188339,75695.8,14256.4,267142.0,3382583.4,44.69
35,Reggio nell'Emilia,M,5_9,5,2.5,0.011057,0.053798,61439.3,3305.3,298933.4,3115441.4,50.71
35,Reggio nell'Emilia,M,10_14,10,2.5,0.004902,0.024215,58134.0,1407.7,287150.8,2816508.0,48.45
35,Reggio nell'Emilia,M,15_19,15,2.5,0.005716,0.028176,56726.3,1598.3,279635.6,2529357.3,44.59
35,Reggio nell'Emilia,M,20_24,20,2.5,0.009334,0.045607,55128.0,2514.2,269354.3,2249721.6,40.81
35,Reggio nell'Emilia,M,25_29,25,2.5,0.007791,0.03821,52613.8,2010.4,258042.9,1980367.3,37.64
35,Reggio nell'Emilia,M,30_34,30,2.5,0.007442,0.03653,50603.4,1848.5,248395.6,1722324.4,34.04
35,Reggio nell'Emilia,M,35_39,35,2.5,0.007742,0.037977,48754.8,1851.5,239145.3,1473928.9,30.23
35,Reggio nell'Emilia,M,40_44,40,2.5,0.009523,0.046509,46903.3,2181.4,229062.9,1234783.5,26.33
35,Reggio nell'Emilia,M,45_49,45,2.5,0.014138,0.068276,44721.9,3053.4,215975.8,1005720.6,22.49
35,Reggio nell'Emilia,M,50_54,50,2.5,0.016557,0.079496,41668.4,3312.5,200061.0,789744.7,18.95
35,Reggio nell'Emilia,M,55_59,55,2.5,0.027558,0.128907,38356.0,4944.4,179418.9,589683.7,15.37
35,Reggio nell'Emilia,M,60_64,60,2.5,0.037439,0.171173,33411.6,5719.2,152760.1,410264.8,12.28
35,Reggio nell'Emilia,M,65_69,65,2.5,0.070529,0.299784,27692.4,8301.8,117707.8,257504.7,9.3
35,Reggio nell'Emilia,M,70_74,70,2.5,0.109078,0.428532,19390.7,8309.5,76179.6,139796.9,7.21
35,Reggio nell'Emilia,M,75_79,75,2.5,0.137532,0.511717,11081.1,5670.4,41229.7,63617.3,5.74
35,Reggio nell'Emilia,M,80_84,80,2.5,0.204545,0.676692,5410.7,3661.4,17900.2,22387.6,4.14
35,Reggio nell'Emilia,M,85plus,85,2.5652,0.389831,1.0,1749.3,1749.3,4487.4,4487.4,2.57
35,Reggio nell'Emilia,F,0,0,0.3141,0.230572,0.199087,100000.0,19908.7,86344.8,3488482.1,34.88
35,Reggio nell'Emilia,F,1_4,1,1.5,0.051783,0.18339,80091.3,14687.9,283645.3,3402137.2,42.48
35,Reggio nell'Emilia,F,5_9,5,2.5,0.012591,0.061032,65403.4,3991.7,317037.5,3118491.9,47.68
35,Reggio nell'Emilia,F,10_14,10,2.5,0.005979,0.029454,61411.7,1808.8,302536.3,2801454.4,45.62
35,Reggio nell'Emilia,F,15_19,15,2.5,0.007636,0.037467,59602.9,2233.1,292431.5,2498918.1,41.93
35,Reggio nell'Emilia,F,20_24,20,2.5,0.01013,0.049398,57369.7,2833.9,279763.8,2206486.7,38.46
35,Reggio nell'Emilia,F,25_29,25,2.5,0.010799,0.052574,54535.8,2867.2,265511.0,1926722.9,35.33
35,Reggio nell'Emilia,F,30_34,30,2.5,0.012842,0.062213,51668.6,3214.5,250306.9,1661211.8,32.15
35,Reggio nell'Emilia,F,35_39,35,2.5,0.013519,0.065384,48454.2,3168.1,234350.5,1410904.9,29.12
35,Reggio nell'Emilia,F,40_44,40,2.5,0.012145,0.058934,45286.0,2668.9,219757.9,1176554.4,25.98
35,Reggio nell'Emilia,F,45_49,45,2.5,0.015551,0.074843,42617.1,3189.6,205111.7,956796.5,22.45
35,Reggio nell'Emilia,F,50_54,50,2.5,0.016935,0.081234,39427.5,3202.9,189130.5,751684.8,19.06
35,Reggio nell'Emilia,F,55_59,55,2.5,0.024473,0.115312,36224.7,4177.1,170680.5,562554.3,15.53
35,Reggio nell'Emilia,F,60_64,60,2.5,0.041967,0.189911,32047.5,6086.2,145022.2,391873.8,12.23
35,Reggio nell'Emilia,F,65_69,65,2.5,0.060135,0.261381,25961.3,6785.8,112842.2,246851.7,9.51
35,Reggio nell'Emilia,F,70_74,70,2.5,0.109709,0.430478,19175.5,8254.6,75241.0,134009.5,6.99
35,Reggio nell'Emilia,F,75_79,75,2.5,0.161514,0.57528,10920.9,6282.6,38898.0,58768.4,5.38
35,Reggio nell'Emilia,F,80_84,80,2.5,0.216138,0.70159,4638.3,3254.2,15056.1,19870.4,4.28
35,Reggio nell'Emilia,F,85plus,85,3.4783,0.2875,1.0,1384.1,1384.1,4814.3,4814.3,3.48
58,Roma,T,0,0,0.3061,0.262799,0.222266,100000.0,22226.6,84576.3,2848211.5,28.48
58,Roma,T,1_4,1,1.5,0.081625,0.271167,77773.4,21089.5,258369.8,2763635.2,35.53
58,Roma,T,5_9,5,2.5,0.017304,0.082932,56683.9,4700.9,271667.0,2505265.4,44.2
58,Roma,T,10_14,10,2.5,0.007795,0.038228,51982.9,1987.2,254946.6,2233598.4,42.97
58,Roma,T,15_19,15,2.5,0.008322,0.040762,49995.7,2037.9,244883.8,1978651.8,39.58
58,Roma,T,20_24,20,2.5,0.011694,0.05681,47957.8,2724.5,232977.8,1733768.0,36.15
58,Roma,T,25_29,25,2.5,0.011982,0.058168,45233.3,2631.1,219588.8,1500790.2,33.18
58,Roma,T,30_34,30,2.5,0.013763,0.066525,42602.2,2834.1,205925.7,1281201.3,30.07
58,Roma,T,35_39,35,2.5,0.016108,0.077421,39768.1,3078.9,191143.2,1075275.6,27.04
58,Roma,T,40_44,40,2.5,0.016045,0.077129,36689.2,2829.8,176371.5,884132.4,24.1
58,Roma,T,45_49,45,2.5,0.02228,0.105523,33859.4,3572.9,160364.7,707760.9,20.9
58,Roma,T,50_54,50,2.5,0.024604,0.115892,30286.5,3510.0,142657.4,547396.2,18.07
58,Roma,T,55_59,55,2.5,0.034034,0.156827,26776.5,4199.3,123384.3,404738.7,15.12
58,Roma,T,60_64,60,2.5,0.041022,0.18603,22577.2,4200.0,102386.0,281354.5,12.46
58,Roma,T,65_69,65,2.5,0.069436,0.295829,18377.2,5436.5,78294.6,178968.5,9.74
58,Roma,T,70_74,70,2.5,0.090955,0.370524,12940.7,4794.8,52716.3,100673.9,7.78
58,Roma,T,75_79,75,2.5,0.147641,0.53919,8145.8,4392.2,29748.8,47957.6,5.89
58,Roma,T,80_84,80,2.5,0.184221,0.630654,3753.7,2367.3,12850.2,18208.8,4.85
58,Roma,T,85plus,85,3.8651,0.258728,1.0,1386.4,1386.4,5358.5,5358.5,3.87
58,Roma,M,0,0,0.2992,0.280623,0.234503,100000.0,23450.3,83564.9,2746057.4,27.46
58,Roma,M,1_4,1,1.5,0.081307,0.270287,76549.7,20690.4,254473.0,2662492.5,34.78
58,Roma,M,5_9,5,2.5,0.017093,0.081963,55859.3,4578.4,267850.7,2408019.6,43.11
58,Roma,M,10_14,10,2.5,0.008105,0.039719,51280.9,2036.8,251312.6,2140168.9,41.73
58,Roma,M,15_19,15,2.5,0.008771,0.042912,49244.1,2113.2,240937.6,1888856.3,38.36
58,Roma,M,20_24,20,2.5,0.012828,0.062146,47130.9,2929.0,228332.2,1647918.7,34.96
58,Roma,M,25_29,25,2.5,0.012537,0.06078,44201.9,2686.6,214293.2,1419586.4,32.12
58,Roma,M,30_34,30,2.5,0.014219,0.068655,41515.3,2850.2,200451.1,1205293.2,29.03
58,Roma,M,35_39,35,2.5,0.0174,0.083372,38665.1,3223.6,185266.5,1004842.2,25.99
58,Roma,M,40_44,40,2.5,0.017631,0.084433,35441.5,2992.4,169726.5,819575.7,23.12
58,Roma,M,45_49,45,2.5,0.025995,0.122044,32449.1,3960.2,152344.9,649849.2,20.03
58,Roma,M,50_54,50,2.5,0.028323,0.13225,28488.9,3767.7,133025.1,497504.3,17.46
58,Roma,M,55_59,55,2.5,0.03856,0.175848,24721.2,4347.2,112738.0,364479.1,14.74
58,Roma,M,60_64,60,2.5,0.043863,0.197643,20374.0,4026.8,91803.1,251741.1,12.36
58,Roma,M,65_69,65,2.5,0.068832,0.293631,16347.2,4800.1,69736.1,159938.0,9.78
58,Roma,M,70_74,70,2.5,0.091556,0.372514,11547.2,4301.5,46982.2,90201.9,7.81
58,Roma,M,75_79,75,2.5,0.143004,0.526715,7245.7,3816.4,26687.5,43219.7,5.96
58,Roma,M,80_84,80,2.5,0.189775,0.64355,3429.3,2206.9,11629.1,16532.2,4.82
58,Roma,M,85plus,85,4.0111,0.249307,1.0,1222.4,1222.4,4903.1,4903.1,4.01
58,Roma,F,0,0,0.3141,0.244746,0.209567,100000.0,20956.7,85626.0,2965204.8,29.65
58,Roma,F,1_4,1,1.5,0.082775,0.274331,79043.3,21684.1,261963.2,2879578.7,36.43
58,Roma,F,5_9,5,2.5,0.017522,0.083933,57359.3,4814.4,274760.5,2617615.5,45.64
58,Roma,F,10_14,10,2.5,0.007328,0.035981,52544.9,1890.6,257998.1,2342855.0,44.59
58,Roma,F,15_19,15,2.5,0.007811,0.038308,50654.3,1940.4,248420.4,2084856.9,41.16
58,Roma,F,20_24,20,2.5,0.010241,0.049929,48713.9,2432.2,237488.7,1836436.5,37.7
58,Roma,F,25_29,25,2.5,0.011296,0.054928,46281.6,2542.1,225052.9,1598947.8,34.55
58,Roma,F,30_34,30,2.5,0.013196,0.063872,43739.5,2793.7,211713.2,1373894.9,31.41
58,Roma,F,35_39,35,2.5,0.014026,0.067754,40945.8,2774.3,197793.3,1162181.7,28.38
58,Roma,F,40_44,40,2.5,0.014245,0.068775,38171.5,2625.2,184294.5,964388.5,25.26
58,Roma,F,45_49,45,2.5,0.017644,0.084494,35546.3,3003.5,170222.8,780094.0,21.95
58,Roma,F,50_54,50,2.5,0.020496,0.097484,32542.8,3172.4,154783.1,609871.2,18.74
58,Roma,F,55_59,55,2.5,0.029306,0.136526,29370.4,4009.8,136827.6,455088.1,15.49
58,Roma,F,60_64,60,2.5,0.038075,0.173831,25360.6,4408.5,115781.9,318260.5,12.55
58,Roma,F,65_69,65,2.5,0.069969,0.297761,20952.2,6238.7,89163.9,202478.6,9.66
58,Roma,F,70_74,70,2.5,0.09041,0.368712,14713.4,5425.0,60004.5,113314.6,7.7
58,Roma,F,75_79,75,2.5,0.154641,0.557626,9288.4,5179.5,33493.4,53310.1,5.74
58,Roma,F,80_84,80,2.5,0.179764,0.620127,4108.9,2548.1,14174.6,19816.7,4.82
58,Roma,F,85plus,85,3.6148,0.276644,1.0,1560.9,1560.9,5642.2,5642.2,3.61
29,Rovigo,T,0,0,0.3058,0.325463,0.265483,100000.0,26548.3,81570.8,3364055.4,33.64
29,Rovigo,T,1_4,1,1.5,0.051569,0.182721,73451.7,13421.2,260253.8,3282484.6,44.69
29,Rovigo,T,5_9,5,2.5,0.012005,0.058278,60030.5,3498.5,291406.5,3022230.7,50.34
29,Rovigo,T,10_14,10,2.5,0.005941,0.029269,56532.1,1654.6,278523.8,2730824.2,48.31
29,Rovigo,T,15_19,15,2.5,0.005531,0.027279,54877.4,1497.0,270644.7,2452300.5,44.69
29,Rovigo,T,20_24,20,2.5,0.007972,0.039082,53380.4,2086.2,261686.6,2181655.8,40.87
29,Rovigo,T,25_29,25,2.5,0.009106,0.044515,51294.2,2283.4,250762.6,1919969.2,37.43
29,Rovigo,T,30_34,30,2.5,0.007167,0.035203,49010.8,1725.3,240740.7,1669206.6,34.06
29,Rovigo,T,35_39,35,2.5,0.00919,0.044916,47285.5,2123.9,231117.7,1428465.9,30.21
29,Rovigo,T,40_44,40,2.5,0.010988,0.05347,45161.6,2414.8,219771.0,1197348.2,26.51
29,Rovigo,T,45_49,45,2.5,0.013277,0.064253,42746.8,2746.6,206867.5,977577.1,22.87
29,Rovigo,T,50_54,50,2.5,0.01937,0.092377,40000.2,3695.1,190763.2,770709.6,19.27
29,Rovigo,T,55_59,55,2.5,0.025555,0.120103,36305.1,4360.4,170624.7,579946.4,15.97
29,Rovigo,T,60_64,60,2.5,0.03873,0.176553,31944.7,5640.0,145623.9,409321.7,12.81
29,Rovigo,T,65_69,65,2.5,0.061854,0.267852,26304.8,7045.8,113909.5,263697.9,10.02
29,Rovigo,T,70_74,70,2.5,0.094509,0.382235,19259.0,7361.5,77891.3,149788.4,7.78
29,Rovigo,T,75_79,75,2.5,0.137163,0.510694,11897.5,6076.0,44297.7,71897.1,6.04
29,Rovigo,T,80_84,80,2.5,0.199684,0.665964,5821.5,3876.9,19415.3,27599.5,4.74
29,Rovigo,T,85plus,85,4.2086,0.237606,1.0,1944.6,1944.6,8184.1,8184.1,4.21
29,Rovigo,M,0,0,0.2992,0.347705,0.279575,100000.0,27957.5,80406.0,3280648.1,32.81
29,Rovigo,M,1_4,1,1.5,0.052457,0.1855,72042.5,13363.9,254760.1,3200242.1,44.42
29,Rovigo,M,5_9,5,2.5,0.012196,0.059175,58678.6,3472.3,284712.1,2945482.0,50.2
29,Rovigo,M,10_14,10,2.5,0.006448,0.03173,55206.3,1751.7,271652.1,2660769.9,48.2
29,Rovigo,M,15_19,15,2.5,0.0057,0.028098,53454.6,1502.0,263517.9,2389117.9,44.69
29,Rovigo,M,20_24,20,2.5,0.008384,0.041058,51952.6,2133.1,254430.2,2125600.0,40.91
29,Rovigo,M,25_29,25,2.5,0.007826,0.038381,49819.5,1912.1,244317.1,1871169.7,37.56
29,Rovigo,M,30_34,30,2.5,0.005995,0.029532,47907.4,1414.8,235999.8,1626852.6,33.96
29,Rovigo,M,35_39,35,2.5,0.007831,0.038405,46492.6,1785.5,227998.9,1390852.8,29.92
29,Rovigo,M,40_44,40,2.5,0.011086,0.053936,44707.0,2411.3,217506.8,1162853.9,26.01
29,Rovigo,M,45_49,45,2.5,0.015387,0.074084,42295.7,3133.4,203645.0,945347.1,22.35
29,Rovigo,M,50_54,50,2.5,0.021655,0.102715,39162.3,4022.5,185755.1,741702.1,18.94
29,Rovigo,M,55_59,55,2.5,0.028317,0.132224,35139.7,4646.3,164082.9,555947.0,15.82
29,Rovigo,M,60_64,60,2.5,0.036871,0.168794,30493.4,5147.1,139599.3,391864.1,12.85
29,Rovigo,M,65_69,65,2.5,0.065626,0.281883,25346.3,7144.7,108869.8,252264.8,9.95
29,Rovigo,M,70_74,70,2.5,0.091601,0.372663,18201.6,6783.1,74050.4,143395.0,7.88
29,Rovigo,M,75_79,75,2.5,0.141479,0.522565,11418.5,5966.9,42175.4,69344.6,6.07
29,Rovigo,M,80_84,80,2.5,0.171532,0.600253,5451.6,3272.3,19077.2,27169.2,4.98
29,Rovigo,M,85plus,85,3.7132,0.269312,1.0,2179.3,2179.3,8092.0,8092.0,3.71
29,Rovigo,F,0,0,0.3141,0.301624,0.24992,100000.0,24992.0,82858.2,3453107.0,34.53
29,Rovigo,F,1_4,1,1.5,0.052103,0.184394,75008.0,13831.0,265454.4,3370248.8,44.93
29,Rovigo,F,5_9,5,2.5,0.011811,0.057363,61176.9,3509.3,297111.6,3104794.4,50.75
29,Rovigo,F,10_14,10,2.5,0.00542,0.026739,57667.7,1542.0,284483.4,2807682.9,48.69
29,Rovigo,F,15_19,15,2.5,0.005363,0.026461,56125.7,1485.1,276915.6,2523199.4,44.96
29,Rovigo,F,20_24,20,2.5,0.007591,0.037246,54640.6,2035.2,268114.9,2246283.8,41.11
29,Rovigo,F,25_29,25,2.5,0.010369,0.050534,52605.4,2658.4,256381.1,1978168.9,37.6
29,Rovigo,F,30_34,30,2.5,0.00837,0.040991,49947.0,2047.4,244616.6,1721787.9,34.47
29,Rovigo,F,35_39,35,2.5,0.010594,0.051604,47899.6,2471.8,233318.7,1477171.2,30.84
29,Rovigo,F,40_44,40,2.5,0.010888,0.052999,45427.8,2407.6,221120.0,1243852.6,27.38
29,Rovigo,F,45_49,45,2.5,0.010979,0.05343,43020.2,2298.6,209354.5,1022732.5,23.77
29,Rovigo,F,50_54,50,2.5,0.015005,0.072312,40721.6,2944.7,196246.4,813378.1,19.97
29,Rovigo,F,55_59,55,2.5,0.022724,0.107512,37776.9,4061.5,178731.0,617131.7,16.34
29,Rovigo,F,60_64,60,2.5,0.033237,0.153435,33715.5,5173.1,155644.5,438400.7,13.0
29,Rovigo,F,65_69,65,2.5,0.058273,0.254317,28542.3,7258.8,124564.7,282756.1,9.91
29,Rovigo,F,70_74,70,2.5,0.097306,0.391332,21283.5,8328.9,85595.4,158191.4,7.43
29,Rovigo,F,75_79,75,2.5,0.133592,0.500729,12954.6,6486.7,48556.2,72596.0,5.6
29,Rovigo,F,80_84,80,2.5,0.225826,0.72169,6467.9,4667.8,20669.9,24039.8,3.72
29,Rovigo,F,85plus,85,1.8721,0.534155,1.0,1800.1,1800.1,3370.0,3370.0,1.87
65,Salerno,T,0,0,0.3061,0.332011,0.269844,100000.0,26984.4,81275.4,3291265.3,32.91
65,Salerno,T,1_4,1,1.5,0.072081,0.244299,73015.6,17837.7,247468.4,3209989.9,43.96
65,Salerno,T,5_9,5,2.5,0.009067,0.044331,55178.0,2446.1,269774.6,2962521.5,53.69
65,Salerno,T,10_14,10,2.5,0.004677,0.023113,52731.9,1218.8,260612.4,2692746.8,51.06
65,Salerno,T,15_19,15,2.5,0.006118,0.03013,51513.1,1552.1,253685.3,2432134.4,47.21
65,Salerno,T,20_24,20,2.5,0.006912,0.033972,49961.0,1697.3,245561.9,2178449.1,43.6
65,Salerno,T,25_29,25,2.5,0.007021,0.034498,48263.7,1665.0,237156.1,1932887.2,40.05
65,Salerno,T,30_34,30,2.5,0.006916,0.033992,46598.7,1584.0,229033.6,1695731.1,36.39
65,Salerno,T,35_39,35,2.5,0.0088,0.043055,45014.7,1938.1,220228.4,1466697.5,32.58
65,Salerno,T,40_44,40,2.5,0.008123,0.039807,43076.6,1714.7,211096.3,1246469.1,28.94
65,Salerno,T,45_49,45,2.5,0.013568,0.065613,41361.9,2713.9,200024.7,1035372.8,25.03
65,Salerno,T,50_54,50,2.5,0.012022,0.058356,38648.0,2255.3,187601.7,835348.1,21.61
65,Salerno,T,55_59,55,2.5,0.027601,0.129096,36392.7,4698.2,170217.9,647746.5,17.8
65,Salerno,T,60_64,60,2.5,0.022939,0.108475,31694.5,3438.1,149877.4,477528.5,15.07
65,Salerno,T,65_69,65,2.5,0.055139,0.242294,28256.4,6846.4,124166.2,327651.1,11.6
65,Salerno,T,70_74,70,2.5,0.059056,0.257292,21410.1,5508.6,93278.7,203484.9,9.5
65,Salerno,T,75_79,75,2.5,0.130262,0.491313,15901.4,7812.6,59975.7,110206.2,6.93
65,Salerno,T,80_84,80,2.5,0.120484,0.46297,8088.8,3744.9,31082.0,50230.5,6.21
65,Salerno,T,85plus,85,4.4081,0.226856,1.0,4344.0,4344.0,19148.5,19148.5,4.41
65,Salerno,M,0,0,0.2992,0.340051,0.274606,100000.0,27460.6,80754.3,3254987.2,32.55
65,Salerno,M,1_4,1,1.5,0.073414,0.248118,72539.4,17998.4,245161.9,3174232.9,43.76
65,Salerno,M,5_9,5,2.5,0.008337,0.040834,54541.1,2227.1,267137.6,2929071.1,53.7
65,Salerno,M,10_14,10,2.5,0.004089,0.020236,52314.0,1058.6,258923.1,2661933.5,50.88
65,Salerno,M,15_19,15,2.5,0.005522,0.027233,51255.3,1395.8,252786.9,2403010.3,46.88
65,Salerno,M,20_24,20,2.5,0.007894,0.038705,49859.5,1929.8,244472.7,2150223.4,43.13
65,Salerno,M,25_29,25,2.5,0.006511,0.032033,47929.6,1535.3,235809.8,1905750.7,39.76
65,Salerno,M,30_34,30,2.5,0.007181,0.035272,46394.3,1636.4,227880.5,1669940.9,35.99
65,Salerno,M,35_39,35,2.5,0.008742,0.042775,44757.9,1914.5,219003.2,1442060.4,32.22
65,Salerno,M,40_44,40,2.5,0.0091,0.044488,42843.4,1906.0,209451.8,1223057.2,28.55
65,Salerno,M,45_49,45,2.5,0.015589,0.075019,40937.4,3071.1,197009.0,1013605.3,24.76
65,Salerno,M,50_54,50,2.5,0.013822,0.0668,37866.3,2529.5,183007.7,816596.3,21.57
65,Salerno,M,55_59,55,2.5,0.028449,0.1328,35336.8,4692.7,164952.1,633588.7,17.93
65,Salerno,M,60_64,60,2.5,0.02164,0.102646,30644.1,3145.5,145356.5,468636.5,15.29
65,Salerno,M,65_69,65,2.5,0.055417,0.243367,27498.6,6692.2,120762.2,323280.0,11.76
65,Salerno,M,70_74,70,2.5,0.054399,0.239433,20806.3,4981.7,91577.3,202517.8,9.73
65,Salerno,M,75_79,75,2.5,0.122141,0.467846,15824.6,7403.5,60614.3,110940.5,7.01
65,Salerno,M,80_84,80,2.5,0.122567,0.469097,8421.1,3950.3,32229.8,50326.2,5.98
65,Salerno,M,85plus,85,4.0477,0.247055,1.0,4470.8,4470.8,18096.4,18096.4,4.05
65,Salerno,F,0,0,0.3141,0.323211,0.264561,100000.0,26456.1,81854.0,3330376.9,33.3
65,Salerno,F,1_4,1,1.5,0.070489,0.239712,73543.9,17629.4,250102.1,3248522.9,44.17
65,Salerno,F,5_9,5,2.5,0.009654,0.047131,55914.5,2635.3,272984.3,2998420.9,53.63
65,Salerno,F,10_14,10,2.5,0.005294,0.026122,53279.2,1391.8,262916.7,2725436.6,51.15
65,Salerno,F,15_19,15,2.5,0.006685,0.032876,51887.5,1705.9,255172.6,2462520.0,47.46
65,Salerno,F,20_24,20,2.5,0.006009,0.029601,50181.6,1485.4,247194.3,2207347.4,43.99
65,Salerno,F,25_29,25,2.5,0.007453,0.036583,48696.1,1781.4,239027.1,1960153.1,40.25
65,Salerno,F,30_34,30,2.5,0.006692,0.032912,46914.7,1544.0,230713.4,1721125.9,36.69
65,Salerno,F,35_39,35,2.5,0.008852,0.043301,45370.7,1964.6,221941.8,1490412.5,32.85
65,Salerno,F,40_44,40,2.5,0.007284,0.035768,43406.1,1552.5,213149.0,1268470.7,29.22
65,Salerno,F,45_49,45,2.5,0.011823,0.057417,41853.5,2403.1,203259.9,1055321.7,25.21
65,Salerno,F,50_54,50,2.5,0.010553,0.051409,39450.4,2028.1,192181.8,852061.8,21.6
65,Salerno,F,55_59,55,2.5,0.026841,0.125764,37422.3,4706.4,175345.6,659880.1,17.63
65,Salerno,F,60_64,60,2.5,0.02414,0.113831,32715.9,3724.1,154269.5,484534.5,14.81
65,Salerno,F,65_69,65,2.5,0.054882,0.2413,28991.9,6995.7,127469.9,330265.0,11.39
65,Salerno,F,70_74,70,2.5,0.063412,0.273675,21996.1,6019.8,94931.1,202795.1,9.22
65,Salerno,F,75_79,75,2.5,0.138982,0.51572,15976.3,8239.3,59283.3,107864.0,6.75
65,Salerno,F,80_84,80,2.5,0.118554,0.457249,7737.0,3537.7,29840.7,48580.7,6.28
65,Salerno,F,85plus,85,4.4627,0.22408,1.0,4199.3,4199.3,18740.0,18740.0,4.46
90,Sassari,T,0,0,0.3058,0.205495,0.17984,100000.0,17984.0,87515.9,3554496.0,35.54
90,Sassari,T,1_4,1,1.5,0.053984,0.190258,82016.0,15604.2,289053.4,3466980.0,42.27
90,Sassari,T,5_9,5,2.5,0.013363,0.064653,66411.8,4293.7,321324.6,3177926.6,47.85
90,Sassari,T,10_14,10,2.5,0.008291,0.040614,62118.0,2522.9,304283.0,2856602.1,45.99
90,Sassari,T,15_19,15,2.5,0.007372,0.036191,59595.2,2156.8,292583.9,2552319.0,42.83
90,Sassari,T,20_24,20,2.5,0.010517,0.051236,57438.4,2942.9,279834.5,2259735.2,39.34
90,Sassari,T,25_29,25,2.5,0.01034,0.050397,54495.4,2746.4,265611.2,1979900.6,36.33
90,Sassari,T,30_34,30,2.5,0.010347,0.05043,51749.1,2609.7,252221.0,1714289.4,33.13
90,Sassari,T,35_39,35,2.5,0.01393,0.067305,49139.3,3307.3,237428.4,1462068.4,29.75
90,Sassari,T,40_44,40,2.5,0.011515,0.055965,45832.0,2565.0,222747.6,1224640.0,26.72
90,Sassari,T,45_49,45,2.5,0.01773,0.084886,43267.0,3672.7,207153.3,1001892.3,23.16
90,Sassari,T,50_54,50,2.5,0.014556,0.070226,39594.3,2780.6,191020.0,794739.1,20.07
90,Sassari,T,55_59,55,2.5,0.031416,0.145643,36813.7,5361.7,170664.4,603719.1,16.4
90,Sassari,T,60_64,60,2.5,0.029908,0.139137,31452.0,4376.1,146319.9,433054.6,13.77
90,Sassari,T,65_69,65,2.5,0.066395,0.284715,27075.9,7708.9,116107.2,286734.8,10.59
90,Sassari,T,70_74,70,2.5,0.073678,0.311091,19367.0,6024.9,81772.7,170627.6,8.81
90,Sassari,T,75_79,75,2.5,0.148832,0.542359,13342.1,7236.2,48620.0,88854.9,6.66
90,Sassari,T,80_84,80,2.5,0.107959,0.425069,6105.9,2595.4,24040.9,40234.9,6.59
90,Sassari,T,85plus,85,4.6131,0.216776,1.0,3510.5,3510.5,16194.0,16194.0,4.61
90,Sassari,M,0,0,0.2992,0.217511,0.188739,100000.0,18873.9,86772.2,3568776.8,35.69
90,Sassari,M,1_4,1,1.5,0.05344,0.188567,81126.1,15297.7,286260.1,3482004.6,42.92
90,Sassari,M,5_9,5,2.5,0.01258,0.060982,65828.4,4014.4,319106.0,3195744.5,48.55
90,Sassari,M,10_14,10,2.5,0.005293,0.026119,61814.0,1614.5,305033.7,2876638.6,46.54
90,Sassari,M,15_19,15,2.5,0.006613,0.032527,60199.5,1958.1,296102.1,2571604.8,42.72
90,Sassari,M,20_24,20,2.5,0.010561,0.051446,58241.4,2996.3,283716.1,2275502.7,39.07
90,Sassari,M,25_29,25,2.5,0.009404,0.045941,55245.1,2538.0,269880.5,1991786.6,36.05
90,Sassari,M,30_34,30,2.5,0.009744,0.047562,52707.1,2506.8,257268.3,1721906.1,32.67
90,Sassari,M,35_39,35,2.5,0.013061,0.063239,50200.3,3174.6,243064.7,1464637.8,29.18
90,Sassari,M,40_44,40,2.5,0.013576,0.065651,47025.6,3087.3,227409.9,1221573.1,25.98
90,Sassari,M,45_49,45,2.5,0.019919,0.094872,43938.3,4168.5,209270.4,994163.1,22.63
90,Sassari,M,50_54,50,2.5,0.017356,0.083169,39769.8,3307.6,190579.9,784892.8,19.74
90,Sassari,M,55_59,55,2.5,0.034151,0.157322,36462.2,5736.3,167970.2,594312.8,16.3
90,Sassari,M,60_64,60,2.5,0.03235,0.149647,30725.9,4598.0,142134.4,426342.6,13.88
90,Sassari,M,65_69,65,2.5,0.062779,0.271313,26127.9,7088.8,112917.2,284208.3,10.88
90,Sassari,M,70_74,70,2.5,0.072892,0.308283,19039.0,5869.4,80521.6,171291.1,9.0
90,Sassari,M,75_79,75,2.5,0.135269,0.505425,13169.6,6656.3,49207.5,90769.4,6.89
90,Sassari,M,80_84,80,2.5,0.115845,0.449145,6513.4,2925.4,25253.2,41562.0,6.38
90,Sassari,M,85plus,85,4.5455,0.22,1.0,3587.9,3587.9,16308.7,16308.7,4.55
90,Sassari,F,0,0,0.3141,0.192308,0.169898,100000.0,16989.8,88346.9,3641186.3,36.41
90,Sassari,F,1_4,1,1.5,0.050888,0.180579,83010.2,14989.9,294566.0,3552839.4,42.8
90,Sassari,F,5_9,5,2.5,0.01417,0.068426,68020.3,4654.3,328465.6,3258273.4,47.9
90,Sassari,F,10_14,10,2.5,0.008049,0.039453,63366.0,2500.0,310579.9,2929807.8,46.24
